"","RailID","ID_topo","from_km","to_km","Altura","Lado"
"1842",1,1842,791.917,792.093,-1,"E"
"1843",1,1843,792.093,792.472,3.8,"E"
"1844",1,1844,792.472,792.535,-1,"E"
"1845",1,1845,792.535,792.597,4.5,"E"
"1846",1,1846,792.597,792.657,-1,"E"
"1847",1,1847,792.657,792.749,1,"E"
"1848",1,1848,792.749,793.118,-1.3,"E"
"1849",1,1849,793.118,793.573,2.3,"E"
"1850",1,1850,793.573,794.2,-1,"E"
"1851",1,1851,794.2,794.339,2.8,"E"
"1852",1,1852,794.339,794.54,-1.8,"E"
"1853",1,1853,794.54,794.844,3,"E"
"1854",1,1854,794.844,794.981,-1,"E"
"1855",1,1855,794.981,795.124,3,"E"
"1856",1,1856,795.124,795.538,-3,"E"
"1857",1,1857,795.538,795.827,3,"E"
"1858",1,1858,795.827,796.155,-4,"E"
"1859",1,1859,796.155,796.415,11,"E"
"1860",1,1860,796.415,796.515,-1,"E"
"1861",1,1861,796.515,797.237,2,"E"
"1862",1,1862,797.237,797.348,-2,"E"
"1863",1,1863,797.348,797.796,7,"E"
"1864",1,1864,797.796,797.896,-1,"E"
"1865",1,1865,797.896,798.1,1,"E"
"1866",1,1866,798.1,798.148,-1.4,"E"
"1867",1,1867,798.148,798.5,2.5,"E"
"1868",1,1868,798.5,799.018,-3,"E"
"1869",1,1869,799.018,799.225,4,"E"
"1870",1,1870,799.225,799.621,-5,"E"
"1871",1,1871,799.621,799.848,7,"E"
"1872",1,1872,799.848,799.939,-4,"E"
"1873",1,1873,799.939,800.052,6,"E"
"1874",1,1874,800.052,800.217,-3,"E"
"1875",1,1875,800.217,800.853,7.5,"E"
"1876",1,1876,800.853,801,-3,"E"
"1877",1,1877,801,801.097,2,"E"
"1878",1,1878,801.097,801.275,-3.5,"E"
"1879",1,1879,801.275,801.456,10,"E"
"1880",1,1880,801.456,801.579,-3,"E"
"1881",1,1881,801.579,801.609,8,"E"
"1882",1,1882,801.609,801.63,-2,"E"
"1883",1,1883,801.63,801.72,7,"E"
"1884",1,1884,801.72,801.909,-4,"E"
"1885",1,1885,801.909,802.029,5,"E"
"1886",1,1886,802.029,802.327,-2.1,"E"
"1887",1,1887,802.327,802.456,2,"E"
"1888",1,1888,802.456,802.477,-1,"E"
"1889",1,1889,802.477,802.938,18,"E"
"1890",1,1890,802.938,803.616,-2,"E"
"1891",1,1891,803.616,803.935,7.5,"E"
"1892",1,1892,803.935,804.46,-9,"E"
"1893",1,1893,804.46,804.739,9,"E"
"1894",1,1894,804.739,804.916,-11,"E"
"1895",1,1895,804.916,805.513,10,"E"
"1896",1,1896,805.513,805.994,-20,"E"
"1897",1,1897,805.994,806.236,11,"E"
"1898",1,1898,806.236,806.515,-13,"E"
"1899",1,1899,806.515,806.736,2,"E"
"1900",1,1900,806.736,806.873,-13,"E"
"1901",1,1901,806.873,807.2,6,"E"
"1902",1,1902,807.2,807.832,-10,"E"
"1903",1,1903,807.832,808.445,27.5,"E"
"1904",1,1904,808.445,809.714,-6.5,"E"
"1905",1,1905,809.714,810.438,19.5,"E"
"1906",1,1906,810.438,810.956,-25,"E"
"1907",1,1907,810.956,811.158,20.5,"E"
"1908",1,1908,811.158,811.417,-13.5,"E"
"1909",1,1909,811.417,811.638,4.3,"E"
"1910",1,1910,811.638,811.938,-10,"E"
"1911",1,1911,811.938,812.294,8.2,"E"
"1912",1,1912,812.294,812.593,-13,"E"
"1913",1,1913,812.593,812.759,5.8,"E"
"1914",1,1914,812.759,813.083,-14,"E"
"1915",1,1915,813.083,813.358,8,"E"
"1916",1,1916,813.358,813.515,-4,"E"
"1917",1,1917,813.515,813.575,10.4,"E"
"1918",1,1918,813.575,813.702,-2,"E"
"1919",1,1919,813.702,813.754,1,"E"
"1920",1,1920,813.754,813.808,-1.6,"E"
"1921",1,1921,813.808,813.913,1,"E"
"1922",1,1922,813.913,813.952,-1.5,"E"
"1923",1,1923,813.952,814.76,25,"E"
"1924",1,1924,814.76,815.019,-10,"E"
"1925",1,1925,815.019,815.192,25,"E"
"1926",1,1926,815.192,815.612,-24,"E"
"1927",1,1927,815.612,815.827,5,"E"
"1928",1,1928,815.827,816.632,-15,"E"
"1929",1,1929,816.632,816.744,12.5,"E"
"1930",1,1930,816.744,816.832,-6,"E"
"1931",1,1931,816.832,816.967,24,"E"
"1932",1,1932,816.967,817.074,-7,"E"
"1933",1,1933,817.074,819.469,24.5,"E"
"1934",1,1934,819.469,820.035,-16,"E"
"1935",1,1935,820.035,820.537,34.5,"E"
"1936",1,1936,820.537,820.656,-6.5,"E"
"1937",1,1937,820.656,820.754,8,"E"
"1938",1,1938,820.754,821.054,-14,"E"
"1939",1,1939,821.054,821.297,7,"E"
"1940",1,1940,821.297,821.5,-8.5,"E"
"1941",1,1941,821.5,821.942,7,"E"
"1942",1,1942,821.942,822.37,-33,"E"
"1943",1,1943,822.37,822.471,0,"E"
"1944",1,1944,822.471,823.56,-38,"E"
"1945",1,1945,823.56,823.891,3,"E"
"1946",1,1946,823.891,824.152,-19,"E"
"1947",1,1947,824.152,824.371,1,"E"
"1948",1,1948,824.371,824.94,-24,"E"
"1949",1,1949,824.94,825.222,1.3,"E"
"1950",1,1950,825.222,825.263,-1,"E"
"1951",1,1951,825.263,825.312,1.1,"E"
"1952",1,1952,825.312,825.808,-16.2,"E"
"1953",1,1953,825.808,826.4,15.6,"E"
"1954",1,1954,826.4,826.432,-1,"E"
"1955",1,1955,826.432,827.045,32.7,"E"
"1956",1,1956,827.045,827.33,-20.2,"E"
"1957",1,1957,827.33,827.833,13.7,"E"
"1958",1,1958,827.833,827.984,-12.7,"E"
"1959",1,1959,827.984,828.068,5,"E"
"1960",1,1960,828.068,828.091,-2.2,"E"
"1961",1,1961,828.091,828.152,6.5,"E"
"1962",1,1962,828.152,828.187,-6,"E"
"1963",1,1963,828.187,828.311,4.3,"E"
"1964",1,1964,828.311,828.585,-14,"E"
"1965",1,1965,828.585,828.888,4.1,"E"
"1966",1,1966,828.888,830.455,-12,"E"
"1967",1,1967,830.455,831.124,18.1,"E"
"1968",1,1968,831.124,831.59,-12.2,"E"
"1969",1,1969,831.59,832.299,12.4,"E"
"1970",1,1970,832.299,832.915,-16.8,"E"
"1971",1,1971,832.915,833.734,3,"E"
"1972",1,1972,833.734,834.71,-7.5,"E"
"1973",1,1973,834.71,835.037,18.2,"E"
"1974",1,1974,835.037,835.695,-7,"E"
"1975",1,1975,835.695,836.175,8,"E"
"1976",1,1976,836.175,836.535,-11,"E"
"1977",1,1977,836.535,836.692,3.3,"E"
"1978",1,1978,836.692,836.892,-12.4,"E"
"1979",1,1979,836.892,837.143,15.4,"E"
"1980",1,1980,837.143,837.172,-1,"E"
"1981",1,1981,837.172,837.338,5,"E"
"1982",1,1982,837.338,838.076,-11.3,"E"
"1983",1,1983,838.076,838.577,8.5,"E"
"1984",1,1984,838.577,839.355,-14,"E"
"1985",1,1985,839.355,839.677,9,"E"
"1986",1,1986,839.677,839.779,-20,"E"
"1987",1,1987,839.779,840.178,4.5,"E"
"1988",1,1988,840.178,840.316,-6.8,"E"
"1989",1,1989,840.316,840.816,14.9,"E"
"1990",1,1990,840.816,841.242,-11.7,"E"
"1991",1,1991,841.242,841.422,19.6,"E"
"1992",1,1992,841.422,841.48,-7.2,"E"
"1993",1,1993,841.48,841.641,13,"E"
"1994",1,1994,841.641,842.057,-11.9,"E"
"1995",1,1995,842.057,842.223,16,"E"
"1996",1,1996,842.223,842.529,-11,"E"
"1997",1,1997,842.529,842.647,0,"E"
"1998",1,1998,842.647,842.9,-12.7,"E"
"1999",1,1999,842.9,843.219,2,"E"
"2000",1,2000,843.219,843.613,-15,"E"
"2001",1,2001,843.613,844.436,5,"E"
"2002",1,2002,844.436,844.519,-23,"E"
"2003",1,2003,844.519,844.576,1,"E"
"2004",1,2004,844.576,844.774,-1,"E"
"2005",1,2005,844.774,845.132,17,"E"
"2006",1,2006,845.132,845.195,-9.5,"E"
"2007",1,2007,845.195,845.39,6,"E"
"2008",1,2008,845.39,845.754,-14,"E"
"2009",1,2009,845.754,846.028,31,"E"
"2010",1,2010,846.028,846.293,-6,"E"
"2011",1,2011,846.293,846.434,11,"E"
"2012",1,2012,846.434,846.615,-12,"E"
"2013",1,2013,846.615,846.771,5,"E"
"2014",1,2014,846.771,846.865,-8,"E"
"2015",1,2015,846.865,846.891,0,"E"
"2016",1,2016,846.891,847.289,-17.5,"E"
"2017",1,2017,847.289,848.718,5,"E"
"2018",1,2018,848.718,848.772,-5.5,"E"
"2019",1,2019,848.772,848.876,4,"E"
"2020",1,2020,848.876,848.975,-5.5,"E"
"2021",1,2021,848.975,849.093,5,"E"
"2022",1,2022,849.093,849.213,-6,"E"
"2023",1,2023,849.213,849.292,2.5,"E"
"2024",1,2024,849.292,849.719,-11,"E"
"2025",1,2025,849.719,850.178,14.5,"E"
"2026",1,2026,850.178,850.269,-7,"E"
"2027",1,2027,850.269,850.357,5,"E"
"2028",1,2028,850.357,851.256,-15,"E"
"2029",1,2029,851.256,851.508,6.5,"E"
"2030",1,2030,851.508,851.59,-5,"E"
"2031",1,2031,851.59,852.99,17,"E"
"2032",1,2032,852.99,853.597,-16,"E"
"2033",1,2033,853.597,853.695,2,"E"
"2034",1,2034,853.695,853.739,-3.5,"E"
"2035",1,2035,853.739,854.215,35,"E"
"2036",1,2036,854.215,855.512,-15,"E"
"2037",1,2037,855.512,856.152,20,"E"
"2038",1,2038,856.152,856.926,-15,"E"
"2039",1,2039,856.926,858.24,14.2,"E"
"2040",1,2040,858.24,858.521,-13.5,"E"
"2041",1,2041,858.521,859.076,7,"E"
"2042",1,2042,859.076,859.146,-5,"E"
"2043",1,2043,859.146,859.51,5.5,"E"
"2044",1,2044,859.51,859.53,-5.5,"E"
"2045",1,2045,859.53,859.912,8,"E"
"2046",1,2046,859.912,860.034,-4,"E"
"2047",1,2047,860.034,860.355,7,"E"
"2048",1,2048,860.355,860.39,-4,"E"
"2049",1,2049,860.39,860.57,4,"E"
"2050",1,2050,860.57,861.34,-9,"E"
"2051",1,2051,861.34,861.611,1.35,"E"
"2052",1,2052,861.611,863.353,-5.5,"E"
"2053",1,2053,863.353,863.518,0,"E"
"2054",1,2054,863.518,864,-10,"E"
"2055",1,2055,864,864.155,9,"E"
"2056",1,2056,864.155,864.2,-7,"E"
"2057",1,2057,864.2,864.385,15,"E"
"2058",1,2058,864.385,864.51,-17,"E"
"2059",1,2059,864.51,864.62,2,"E"
"2060",1,2060,864.62,864.92,-23.5,"E"
"2061",1,2061,864.92,865.042,10,"E"
"2062",1,2062,865.042,865.252,33,"E"
"2063",1,2063,865.252,865.288,-6,"E"
"2064",1,2064,865.288,865.524,25,"E"
"2065",1,2065,865.524,865.642,-20,"E"
"2066",1,2066,865.642,865.91,16,"E"
"2067",1,2067,865.91,866.028,-20.5,"E"
"2068",1,2068,866.028,866.33,20,"E"
"2069",1,2069,866.33,866.415,-10,"E"
"2070",1,2070,866.415,867.342,18.5,"E"
"2071",1,2071,867.342,867.449,-4,"E"
"2072",1,2072,867.449,867.526,11,"E"
"2073",1,2073,867.526,867.565,-6,"E"
"2074",1,2074,867.565,868.099,19.5,"E"
"2075",1,2075,868.099,868.319,-8,"E"
"2076",1,2076,868.319,868.689,14,"E"
"2077",1,2077,868.689,868.889,-7,"E"
"2078",1,2078,868.889,869.263,5,"E"
"2079",1,2079,869.263,869.988,-17,"E"
"2080",1,2080,869.988,870.1,2,"E"
"2081",1,2081,870.1,870.199,-15,"E"
"2082",1,2082,870.199,870.316,0,"E"
"2083",1,2083,870.316,870.947,-18.4,"E"
"2084",1,2084,870.947,871.585,15,"E"
"2085",1,2085,871.585,872.62,-20,"E"
"2086",1,2086,872.62,873.36,10,"E"
"2087",1,2087,873.36,874.028,-15,"E"
"2088",1,2088,874.028,874.142,10.5,"E"
"2089",1,2089,874.142,874.707,-24,"E"
"2090",1,2090,874.707,874.863,9,"E"
"2091",1,2091,874.863,874.914,-22.6,"E"
"2092",1,2092,874.914,875.185,11,"E"
"2093",1,2093,875.185,875.294,-9,"E"
"2094",1,2094,875.294,875.357,4,"E"
"2095",1,2095,875.357,875.874,-18,"E"
"2096",1,2096,875.874,876.091,14,"E"
"2097",1,2097,876.091,876.116,-5,"E"
"2098",1,2098,876.116,877.177,12,"E"
"2099",1,2099,877.177,878.008,-30,"E"
"2100",1,2100,878.008,878.455,7,"E"
"2101",1,2101,878.455,878.952,-28,"E"
"2102",1,2102,878.952,879.38,50.3,"E"
"2103",1,2103,879.38,879.417,-5,"E"
"2104",1,2104,879.417,879.6,6,"E"
"2105",1,2105,879.6,879.954,-17,"E"
"2106",1,2106,879.954,880.012,8,"E"
"2107",1,2107,880.012,880.3,-10,"E"
"2108",1,2108,880.3,880.78,24.5,"E"
"2109",1,2109,880.78,880.914,-19,"E"
"2110",1,2110,880.914,881.018,26.6,"E"
"2111",1,2111,881.018,881.8,-19.5,"E"
"2112",1,2112,881.8,882.138,23,"E"
"2113",1,2113,882.138,882.4,-11,"E"
"2114",1,2114,882.4,882.466,1,"E"
"2115",1,2115,882.466,882.73,-29.5,"E"
"2116",1,2116,882.73,882.914,10,"E"
"2117",1,2117,882.914,883.072,-8.5,"E"
"2118",1,2118,883.072,883.25,9,"E"
"2119",1,2119,883.25,883.322,-25,"E"
"2120",1,2120,883.322,883.504,7.5,"E"
"2121",1,2121,883.504,883.871,-28,"E"
"2122",1,2122,883.871,885.335,19.5,"E"
"2123",1,2123,885.335,885.778,-18,"E"
"2124",1,2124,885.778,885.965,4,"E"
"2125",1,2125,885.965,886.13,-6,"E"
"2126",1,2126,886.13,887.518,8.2,"E"
"2127",1,2127,887.518,887.62,-4,"E"
"2128",1,2128,887.62,887.955,2,"E"
"2129",1,2129,887.955,888.704,-23,"E"
"2130",1,2130,888.704,889.405,3.5,"E"
"2131",1,2131,889.405,889.582,-5,"E"
"2132",1,2132,889.582,889.962,1.5,"E"
"2133",1,2133,889.962,890.6,-10,"E"
"2134",1,2134,890.6,890.9,28,"E"
"2135",1,2135,890.9,891.28,-17,"E"
